data_movimento,codigo_filial,codigo_produto,cc_venda_bruta
2022-07-15,023,1013,266.07
2022-07-13,023,1014,211.07
2022-07-21,023,1009,332.48
2022-07-12,023,1024,139.82
2022-07-07,023,1009,303.86
2022-07-09,023,1020,399.66
2022-07-10,023,1019,375.73
2022-07-29,023,1019,95.73
2022-07-29,023,1004,199.32
2022-07-02,023,1000,40.07
2022-07-10,023,1007,161.26
2022-07-24,023,1022,150.7
2022-07-18,023,1013,58.35
2022-07-22,023,1009,143.63
2022-07-19,023,1007,362.99
2022-07-07,023,1004,345.18
2022-07-07,023,1007,66.13
2022-07-25,023,1002,145.08
2022-07-31,023,1022,274.94
2022-07-29,023,1011,416.6
2022-07-18,023,1000,105.33
2022-07-22,023,1006,304.59
2022-07-09,023,1015,170.7
2022-07-21,023,1004,291.1
2022-07-04,023,1009,349.27
2022-07-27,023,1002,194.45
2022-07-14,023,1009,204.51
2022-07-23,023,1023,240.39
2022-07-12,023,1013,234.56
2022-07-08,023,1004,239.71
2022-07-24,023,1003,347.17
2022-07-18,023,1008,169.57
2022-07-09,023,1021,206.69
2022-07-24,023,1008,335.29
2022-07-26,023,1015,300.05
2022-07-06,023,1002,170.59
2022-07-11,023,1018,124.25
2022-07-06,023,1009,59.1
2022-07-11,023,1020,300.13
2022-07-14,023,1015,33.76
2022-07-26,023,1011,308.1
2022-07-24,023,1018,222.56
2022-07-26,023,1023,179.31
2022-07-10,023,1011,254.26
2022-07-31,023,1007,79.95
2022-07-21,023,1023,284.37
2022-07-12,023,1005,173.85
2022-07-23,023,1002,62.17
2022-07-02,023,1015,181.42
2022-08-13,023,1009,258.31
2022-08-18,023,1001,35.38
2022-08-09,023,1009,86.05
2022-08-11,023,1006,109.34
2022-08-05,023,1010,262.75
2022-08-04,023,1023,104.41
2022-08-05,023,1008,136.15
2022-08-23,023,1003,75.24
2022-08-04,023,1000,50.96
2022-08-20,023,1009,80.35
2022-08-15,023,1007,175.35
2022-08-08,023,1000,349.22
2022-08-29,023,1007,297.93
2022-08-13,023,1024,405.54
2022-08-10,023,1002,230.07
2022-08-20,023,1004,307.08
2022-08-02,023,1004,60.59
2022-08-08,023,1004,416.37
2022-08-05,023,1012,106.16
2022-08-26,023,1001,256.01
2022-08-18,023,1010,369.39
2022-08-04,023,1003,189.52
2022-08-14,023,1008,230.81
2022-08-22,023,1012,333.94
2022-08-23,023,1004,470.96
2022-08-02,023,1007,170.09
2022-08-22,023,1014,331.77
2022-08-20,023,1015,175.9
2022-08-19,023,1023,99.57
2022-08-17,023,1020,126.18
2022-08-09,023,1024,207.78
2022-08-10,023,1002,240.67
2022-08-06,023,1003,274.82
2022-08-26,023,1003,128.01
2022-08-06,023,1010,19.02
2022-08-24,023,1018,249.16
2022-08-28,023,1005,87.95
2022-08-25,023,1022,279.96
2022-08-25,023,1011,136.2
2022-08-01,023,1013,147.04
2022-08-13,023,1024,150.99
2022-08-10,023,1005,121.22
2022-08-01,023,1008,268.69
2022-08-02,023,1014,139.13
2022-08-28,023,1009,253.77
2022-08-11,023,1005,194.73
2022-08-25,023,1003,33.84
2022-08-19,023,1012,329.19
2022-08-26,023,1021,119.44
2022-08-23,023,1002,366.61
2022-08-28,023,1004,159.06
2022-08-07,023,1014,97.72
2022-08-28,023,1022,212.35
2022-08-16,023,1022,231.27
2022-08-19,023,1007,42.13
2022-08-08,023,1011,184.86
2022-08-07,023,1008,261.78
2022-08-20,023,1016,44.1
2022-08-05,023,1012,235.2
2022-08-17,023,1019,147.04
2022-08-21,023,1016,151.46
2022-08-07,023,1007,172.51
2022-08-22,023,1022,379.73
2022-08-05,023,1024,62.6
2022-08-29,023,1023,147.62
2022-08-13,023,1018,385.04
2022-08-23,023,1012,97.62
2022-08-05,023,1007,74.34
2022-08-23,023,1002,338.35
2022-08-29,023,1009,246.34
2022-08-03,023,1007,298.37
2022-08-24,023,1024,315.85
2022-08-18,023,1009,383.39
2022-08-01,023,1000,187.46
2022-08-07,023,1017,337.12
2022-09-02,023,1001,188.45
2022-09-22,023,1012,130.46
2022-09-09,023,1001,312.48
2022-09-04,023,1007,390.78
2022-09-01,023,1003,105.5
2022-09-10,023,1014,202.16
2022-09-16,023,1024,109.42
2022-09-25,023,1021,273.54
2022-09-19,023,1002,98.92
2022-09-04,023,1010,300.94
2022-09-29,023,1003,170.59
2022-09-04,023,1023,143.68
2022-09-16,023,1008,241.92
2022-09-03,023,1000,103.95
2022-09-19,023,1012,96.39
2022-09-28,023,1017,297.75
2022-09-07,023,1005,28.93
2022-09-29,023,1018,42.24
2022-09-07,023,1007,145.54
2022-09-25,023,1015,121.49
2022-09-20,023,1007,301.1
2022-09-16,023,1024,106.12
2022-09-24,023,1021,237.42
2022-09-05,023,1013,191.88
2022-09-10,023,1004,130.93
2022-09-30,023,1003,76.75
2022-09-20,023,1005,64.64
2022-09-13,023,1021,211.68
2022-09-26,023,1011,316.62
2022-09-14,023,1016,230.12
2022-09-21,023,1008,262.93
2022-09-04,023,1003,43.91
2022-09-11,023,1017,184.68
2022-09-24,023,1023,48.52
2022-09-13,023,1005,31.06
2022-09-02,023,1011,253.33
2022-09-22,023,1000,370.05
2022-09-14,023,1009,31.23
2022-09-06,023,1008,382.65
2022-09-18,023,1008,23.83
2022-09-05,023,1005,145.14
2022-09-19,023,1002,414.96
2022-09-18,023,1010,282.36
2022-09-04,023,1000,87.23
2022-09-10,023,1014,65.6
2022-09-26,023,1002,97.94
2022-10-22,023,1009,294.81
2022-10-02,023,1015,38.84
2022-10-06,023,1011,33.7
2022-10-18,023,1021,133.24
2022-10-28,023,1008,409.25
2022-10-08,023,1000,328.4
2022-10-22,023,1011,136.09
2022-10-03,023,1023,226.51
2022-10-27,023,1012,319.4
2022-10-26,023,1005,224.28
2022-10-02,023,1006,282.72
2022-10-03,023,1011,305.87
2022-10-25,023,1020,227.17
2022-10-26,023,1012,240.42
2022-10-04,023,1014,25.18
2022-10-14,023,1013,65.08
2022-10-29,023,1011,151.05
2022-10-23,023,1011,216.93
2022-10-07,023,1018,193.3
2022-10-03,023,1004,195.58
2022-10-03,023,1021,247.39
2022-10-28,023,1014,47.38
2022-10-15,023,1002,287.5
2022-10-15,023,1018,124.61
2022-10-20,023,1001,330.06
2022-10-06,023,1014,185.57
2022-10-16,023,1003,42.51
2022-10-02,023,1018,75.58
2022-10-15,023,1020,33.94
2022-10-26,023,1019,310.87
2022-10-16,023,1008,462.86
2022-10-10,023,1019,200.45
2022-10-15,023,1014,251.43
2022-10-14,023,1022,59.27
2022-10-27,023,1002,177.06
2022-10-09,023,1022,292.09
2022-10-23,023,1003,182.0
2022-10-31,023,1005,354.72
2022-10-22,023,1024,32.08
2022-10-22,023,1015,90.37
2022-10-12,023,1016,112.5
2022-10-11,023,1002,337.67
2022-10-14,023,1002,153.45
2022-10-22,023,1015,194.53
2022-10-12,023,1001,251.06
2022-10-16,023,1013,293.68
2022-10-06,023,1021,59.48
2022-10-23,023,1012,350.59
2022-10-01,023,1004,281.06
2022-10-24,023,1018,56.73
2022-10-14,023,1007,148.02
2022-10-15,023,1010,70.45
2022-10-15,023,1002,37.78
2022-10-11,023,1004,137.99
2022-10-31,023,1024,71.78
2022-10-19,023,1016,284.35
2022-10-17,023,1024,228.32
2022-10-30,023,1022,324.28
2022-10-01,023,1009,391.28
2022-10-03,023,1003,40.49
2022-10-27,023,1015,61.56
2022-10-23,023,1000,69.2
2022-10-10,023,1012,30.24
2022-10-29,023,1007,24.52
2022-10-30,023,1012,98.73
2022-10-20,023,1022,171.18
2022-10-31,023,1018,296.79
2022-10-12,023,1024,175.19
2022-10-17,023,1018,205.88
2022-10-31,023,1002,58.38
2022-10-12,023,1021,68.62
2022-10-02,023,1024,94.71
2022-10-28,023,1019,236.72
2022-10-16,023,1015,285.22
2022-10-04,023,1008,163.84
2022-10-20,023,1024,174.74
2022-10-26,023,1017,237.24
2022-10-20,023,1010,44.17
2022-10-02,023,1008,228.79
2022-10-28,023,1022,328.85
2022-10-14,023,1015,32.31
2022-10-29,023,1024,275.23
2022-10-11,023,1017,139.09
2022-10-06,023,1020,61.08
2022-10-19,023,1015,257.37
2022-10-24,023,1023,380.97
2022-10-16,023,1023,73.64
2022-10-02,023,1004,339.34
2022-10-20,023,1015,312.74
2022-10-12,023,1018,221.68
2022-10-09,023,1009,399.47
2022-11-08,023,1008,496.99
2022-11-14,023,1022,42.73
2022-11-15,023,1024,87.37
2022-11-23,023,1005,438.52
2022-11-21,023,1024,401.02
2022-11-29,023,1014,146.4
2022-11-11,023,1006,114.3
2022-11-24,023,1010,183.75
2022-11-05,023,1022,145.17
2022-11-09,023,1014,181.34
2022-11-22,023,1009,112.36
2022-11-08,023,1012,164.04
2022-11-10,023,1000,230.28
2022-11-22,023,1022,462.14
2022-11-10,023,1019,280.55
2022-11-14,023,1018,547.88
2022-11-14,023,1017,421.78
2022-11-20,023,1003,115.83
2022-11-29,023,1020,385.68
2022-11-09,023,1010,350.61
2022-11-14,023,1022,124.72
2022-11-21,023,1002,236.31
2022-11-05,023,1000,562.8
2022-11-09,023,1001,172.24
2022-11-30,023,1014,397.25
2022-11-29,023,1014,98.23
2022-11-16,023,1010,295.25
2022-11-26,023,1011,414.61
2022-11-08,023,1017,29.64
2022-11-24,023,1007,307.08
2022-11-07,023,1011,280.1
2022-11-30,023,1005,594.21
2022-11-23,023,1006,523.53
2022-11-21,023,1016,194.57
2022-11-08,023,1013,287.17
2022-11-25,023,1013,357.13
2022-11-19,023,1019,336.39
2022-11-08,023,1021,425.82
2022-11-17,023,1021,559.22
2022-11-21,023,1010,506.96
2022-11-30,023,1004,306.43
2022-11-15,023,1010,338.09
2022-11-03,023,1005,440.05
2022-11-22,023,1002,77.13
2022-11-08,023,1024,87.89
2022-11-15,023,1012,364.43
2022-11-24,023,1007,378.35
2022-11-23,023,1013,264.73
2022-11-11,023,1002,347.93
2022-11-30,023,1016,339.72
2022-11-01,023,1012,145.16
2022-11-28,023,1008,111.49
2022-11-25,023,1007,437.03
2022-11-29,023,1004,193.01
2022-11-28,023,1005,284.92
2022-11-13,023,1021,212.44
2022-11-19,023,1014,173.62
2022-11-12,023,1019,34.01
2022-11-10,023,1001,290.34
2022-11-09,023,1014,169.25
2022-11-26,023,1015,495.65
2022-11-10,023,1004,638.87
2022-11-15,023,1013,152.89
2022-11-05,023,1010,360.31
2022-11-29,023,1011,438.47
2022-12-19,023,1000,285.47
2022-12-25,023,1004,102.49
2022-12-05,023,1008,386.02
2022-12-08,023,1001,523.11
2022-12-11,023,1008,251.02
2022-12-28,023,1019,137.02
2022-12-06,023,1004,133.16
2022-12-06,023,1009,483.07
2022-12-20,023,1015,453.44
2022-12-21,023,1013,507.29
2022-12-07,023,1022,239.82
2022-12-22,023,1006,379.01
2022-12-01,023,1017,425.97
2022-12-13,023,1019,562.18
2022-12-17,023,1004,459.69
2022-12-01,023,1004,423.17
2022-12-18,023,1004,307.57
2022-12-12,023,1012,47.19
2022-12-01,023,1001,143.46
2022-12-25,023,1007,577.33
2022-12-19,023,1005,458.03
2022-12-16,023,1021,395.78
2022-12-26,023,1016,487.07
2022-12-28,023,1014,454.76
2022-12-05,023,1017,490.33
2022-12-20,023,1011,325.39
2022-12-26,023,1024,191.32
2022-12-01,023,1003,357.08
2022-12-21,023,1004,276.37
2022-12-16,023,1008,71.35
2022-12-17,023,1006,34.56
2022-12-10,023,1005,314.57
2022-12-18,023,1018,366.88
2022-12-12,023,1021,388.24
2022-12-21,023,1024,321.1
2022-12-17,023,1020,408.19
2022-12-24,023,1004,77.5
2022-12-31,023,1009,99.04
2022-12-01,023,1012,306.49
2022-12-05,023,1003,194.96
2022-12-31,023,1012,395.02
2022-12-13,023,1012,386.11
2022-12-15,023,1005,426.3
2022-12-23,023,1001,399.84
2022-12-10,023,1014,391.52
2022-12-17,023,1008,174.2
2023-01-19,023,1024,238.62
2023-01-25,023,1022,331.18
2023-01-10,023,1020,243.14
2023-01-26,023,1014,132.05
2023-01-13,023,1022,135.62
2023-01-24,023,1018,167.01
2023-01-10,023,1006,159.52
2023-01-26,023,1003,256.55
2023-01-31,023,1015,439.55
2023-01-17,023,1000,238.53
2023-01-20,023,1016,256.62
2023-01-11,023,1018,448.19
2023-01-12,023,1021,342.98
2023-01-30,023,1023,233.71
2023-01-29,023,1011,325.76
2023-01-17,023,1008,193.24
2023-01-12,023,1013,338.9
2023-01-06,023,1017,268.84
2023-01-28,023,1001,432.95
2023-01-13,023,1021,401.17
2023-01-13,023,1017,288.48
2023-01-14,023,1023,296.57
2023-01-10,023,1021,172.07
2023-01-19,023,1024,146.79
2023-01-21,023,1001,252.51
2023-01-25,023,1009,398.35
2023-01-23,023,1012,332.88
2023-01-11,023,1000,168.17
2023-01-29,023,1016,316.33
2023-01-24,023,1010,64.28
2023-01-05,023,1005,301.15
2023-01-19,023,1010,79.49
2023-01-05,023,1002,110.57
2023-01-20,023,1002,395.67
2023-01-31,023,1017,303.98
2023-01-27,023,1000,151.83
2023-01-24,023,1002,34.4
2023-01-19,023,1020,82.13
2023-01-03,023,1020,477.54
2023-01-12,023,1002,404.5
2023-01-13,023,1023,41.46
2023-01-22,023,1011,183.17
2023-01-22,023,1024,132.08
2023-01-13,023,1007,146.88
2023-01-15,023,1017,133.23
2023-01-24,023,1005,71.93
2023-01-13,023,1019,112.59
2023-01-26,023,1003,318.31
2023-01-25,023,1001,48.2
2023-01-14,023,1004,144.76
2023-01-18,023,1009,328.81
2023-01-03,023,1020,233.47
2023-01-20,023,1021,428.1
2023-01-15,023,1000,145.28
2023-01-12,023,1017,316.31
2023-01-06,023,1014,488.28
2023-02-03,023,1010,281.88
2023-02-21,023,1013,120.14
2023-02-27,023,1024,388.54
2023-02-05,023,1007,119.95
2023-02-16,023,1016,114.41
2023-02-11,023,1001,169.51
2023-02-11,023,1014,254.16
2023-02-23,023,1005,99.52
2023-02-27,023,1021,431.23
2023-02-08,023,1001,263.22
2023-02-17,023,1007,135.62
2023-02-16,023,1019,138.0
2023-02-03,023,1024,322.39
2023-02-02,023,1019,121.57
2023-02-07,023,1018,314.81
2023-02-06,023,1016,105.65
2023-02-22,023,1014,154.55
2023-02-28,023,1015,405.51
2023-02-04,023,1014,107.97
2023-02-03,023,1005,27.91
2023-02-14,023,1012,213.89
2023-02-20,023,1023,245.17
2023-02-07,023,1004,420.37
2023-02-11,023,1019,268.21
2023-02-17,023,1021,142.34
2023-02-24,023,1006,371.04
2023-02-04,023,1016,272.02
2023-02-20,023,1020,305.75
2023-02-17,023,1023,49.91
2023-02-14,023,1017,227.64
2023-02-14,023,1019,286.62
2023-02-20,023,1013,344.66
2023-02-08,023,1016,46.7
2023-02-28,023,1000,99.14
2023-02-06,023,1011,382.73
2023-02-02,023,1019,277.5
2023-02-19,023,1023,86.47
2023-02-27,023,1001,128.96
2023-02-17,023,1023,299.68
2023-02-24,023,1021,301.42
2023-02-13,023,1024,218.57
2023-02-19,023,1022,284.52
2023-02-04,023,1011,419.5
2023-02-26,023,1015,227.8
2023-02-07,023,1007,306.3
2023-02-18,023,1018,130.3
2023-02-22,023,1015,364.73
2023-02-26,023,1000,311.34
2023-02-16,023,1001,303.32
2023-02-19,023,1000,140.65
2023-02-17,023,1013,85.07
2023-02-15,023,1013,296.69
2023-02-24,023,1020,250.19
2023-02-13,023,1018,110.25
2023-02-18,023,1016,288.88
2023-02-25,023,1004,429.44
2023-02-13,023,1008,209.76
2023-02-09,023,1003,308.94
2023-02-13,023,1000,173.5
2023-02-24,023,1013,30.08
2023-02-16,023,1003,249.09
2023-02-15,023,1016,387.09
2023-02-25,023,1012,262.37
2023-02-26,023,1015,88.6
2023-02-28,023,1010,398.53
2023-02-16,023,1022,184.5
2023-02-15,023,1005,114.28
2023-02-02,023,1011,25.28
2023-02-15,023,1014,56.64
2023-03-03,023,1011,195.48
2023-03-22,023,1016,175.82
2023-03-12,023,1022,43.76
2023-03-14,023,1010,239.95
2023-03-26,023,1021,253.76
2023-03-16,023,1001,477.59
2023-03-04,023,1016,319.51
2023-03-11,023,1004,413.46
2023-03-21,023,1020,424.91
2023-03-03,023,1016,21.27
2023-03-22,023,1019,234.31
2023-03-27,023,1019,217.37
2023-03-28,023,1003,102.62
2023-03-12,023,1003,156.28
2023-03-30,023,1013,432.45
2023-03-31,023,1005,290.09
2023-03-26,023,1016,199.66
2023-03-25,023,1014,355.71
2023-03-22,023,1014,294.56
2023-03-22,023,1006,187.83
2023-03-25,023,1007,378.96
2023-03-17,023,1007,368.09
2023-03-15,023,1000,90.11
2023-03-22,023,1008,155.99
2023-03-21,023,1010,360.83
2023-03-23,023,1015,195.85
2023-03-15,023,1023,85.9
2023-03-23,023,1016,304.58
2023-03-17,023,1011,162.92
2023-03-19,023,1019,174.78
2023-03-29,023,1017,320.24
2023-03-21,023,1005,160.84
2023-03-13,023,1019,447.25
2023-03-01,023,1021,251.6
2023-03-27,023,1020,275.12
2023-03-04,023,1022,114.41
2023-03-10,023,1013,227.62
2023-03-22,023,1017,383.71
2023-03-13,023,1007,214.55
2023-03-26,023,1005,168.07
2023-03-11,023,1016,177.54
2023-03-31,023,1002,246.91
2023-03-07,023,1022,137.42
2023-03-29,023,1003,299.97
2023-03-18,023,1008,291.35
2023-03-21,023,1003,349.85
2023-03-01,023,1005,323.07
2023-03-21,023,1021,409.68
2023-03-13,023,1016,287.86
2023-03-26,023,1009,455.65
2023-03-08,023,1007,309.91
2023-03-09,023,1010,383.15
2023-03-06,023,1013,69.02
2023-03-30,023,1018,217.99
2023-03-15,023,1024,405.73
2023-03-29,023,1010,347.26
2023-03-19,023,1015,58.28
2023-03-25,023,1018,122.57
2023-03-24,023,1022,297.41
2023-03-02,023,1020,129.73
2023-03-21,023,1022,137.14
2023-03-06,023,1015,167.1
2023-03-26,023,1015,408.59
2023-03-26,023,1018,372.4
2023-03-09,023,1021,248.9
2023-03-20,023,1002,371.41
2023-03-10,023,1023,192.74
2023-03-05,023,1011,232.01
2023-03-02,023,1008,146.47
2023-03-17,023,1023,329.99
2023-03-22,023,1001,57.6
2023-03-28,023,1006,37.85
2023-03-17,023,1000,391.25
2023-03-21,023,1013,193.99
2023-03-15,023,1012,333.07
2023-03-24,023,1015,462.94
2023-03-26,023,1024,39.22
2023-03-09,023,1016,209.59
2023-03-01,023,1009,370.05
2023-03-09,023,1000,196.37
2023-03-03,023,1023,453.17
2023-03-16,023,1001,245.03
2023-03-22,023,1006,80.91
2023-03-04,023,1019,278.04
2023-03-27,023,1011,182.77
2023-03-04,023,1017,166.6
2023-04-12,023,1001,394.41
2023-04-04,023,1013,74.38
2023-04-30,023,1021,174.26
2023-04-13,023,1015,319.16
2023-04-24,023,1001,179.83
2023-04-03,023,1007,230.11
2023-04-10,023,1006,246.99
2023-04-27,023,1010,33.13
2023-04-30,023,1020,430.11
2023-04-21,023,1015,335.15
2023-04-11,023,1002,224.47
2023-04-10,023,1024,284.82
2023-04-29,023,1021,66.31
2023-04-29,023,1021,177.51
2023-04-26,023,1008,40.64
2023-04-30,023,1002,246.6
2023-04-06,023,1021,44.16
2023-04-16,023,1022,258.57
2023-04-14,023,1013,207.77
2023-04-21,023,1014,99.11
2023-04-18,023,1015,404.08
2023-04-21,023,1010,318.76
2023-04-19,023,1024,214.34
2023-04-26,023,1007,280.8
2023-04-04,023,1018,438.73
2023-04-02,023,1007,179.61
2023-04-02,023,1020,89.85
2023-04-06,023,1016,216.95
2023-04-06,023,1005,223.43
2023-04-10,023,1017,157.87
2023-04-03,023,1020,137.56
2023-04-21,023,1022,198.8
2023-04-21,023,1015,35.27
2023-04-12,023,1001,316.97
2023-04-22,023,1002,199.9
2023-04-26,023,1017,213.26
2023-04-19,023,1011,382.17
2023-04-06,023,1022,140.87
2023-04-26,023,1015,248.15
2023-04-15,023,1010,79.18
2023-05-20,023,1022,362.54
2023-05-16,023,1011,169.25
2023-05-29,023,1005,342.79
2023-05-18,023,1004,304.41
2023-05-31,023,1011,290.27
2023-05-19,023,1005,483.27
2023-05-11,023,1022,219.95
2023-05-20,023,1017,436.77
2023-05-01,023,1021,146.95
2023-05-06,023,1019,30.83
2023-05-10,023,1020,454.42
2023-05-21,023,1023,144.72
2023-05-06,023,1004,133.3
2023-05-25,023,1023,132.56
2023-05-12,023,1000,133.61
2023-05-03,023,1011,62.24
2023-05-11,023,1006,327.89
2023-05-27,023,1016,284.3
2023-05-07,023,1014,151.89
2023-05-31,023,1004,93.19
2023-05-04,023,1007,363.19
2023-05-17,023,1016,171.46
2023-05-26,023,1017,110.65
2023-05-24,023,1008,318.63
2023-05-20,023,1007,33.27
2023-05-02,023,1000,354.09
2023-05-22,023,1019,277.49
2023-05-11,023,1019,254.07
2023-05-27,023,1007,36.07
2023-05-22,023,1015,31.48
2023-05-17,023,1015,108.22
2023-05-06,023,1013,111.87
2023-05-29,023,1014,232.93
2023-05-01,023,1020,99.21
2023-05-07,023,1009,240.1
2023-05-13,023,1002,157.41
2023-05-04,023,1021,250.55
2023-05-28,023,1011,184.7
2023-05-23,023,1005,189.82
2023-05-03,023,1000,260.76
2023-05-07,023,1012,360.56
2023-05-06,023,1010,214.18
2023-05-01,023,1021,341.93
2023-05-23,023,1021,348.18
2023-05-23,023,1023,174.81
2023-05-14,023,1002,352.09
2023-05-24,023,1013,295.09
2023-05-30,023,1023,103.79
2023-05-28,023,1009,96.45
2023-05-12,023,1013,129.75
2023-05-11,023,1000,197.24
2023-05-04,023,1001,30.53
2023-05-20,023,1018,81.37
2023-05-17,023,1013,218.56
2023-05-15,023,1000,228.19
2023-05-26,023,1000,361.0
2023-05-18,023,1003,129.99
2023-05-09,023,1017,234.0
2023-05-13,023,1022,74.02
2023-05-05,023,1014,393.77
2023-05-21,023,1024,75.04
2023-05-15,023,1007,202.83
2023-06-17,023,1015,350.36
2023-06-17,023,1012,132.41
2023-06-04,023,1015,301.88
2023-06-19,023,1011,37.4
2023-06-26,023,1007,169.09
2023-06-28,023,1011,47.16
2023-06-10,023,1019,140.78
2023-06-14,023,1008,399.79
2023-06-29,023,1017,395.6
2023-06-05,023,1009,313.83
2023-06-19,023,1020,272.39
2023-06-11,023,1016,230.03
2023-06-24,023,1007,140.54
2023-06-27,023,1011,160.26
2023-06-21,023,1014,412.63
2023-06-23,023,1016,138.93
2023-06-20,023,1016,299.13
2023-06-19,023,1020,280.26
2023-06-02,023,1019,163.82
2023-06-19,023,1011,196.23
2023-06-10,023,1017,222.75
2023-06-09,023,1006,221.04
2023-06-15,023,1011,120.02
2023-06-03,023,1000,397.77
2023-06-28,023,1012,428.22
2023-06-16,023,1001,484.36
2023-06-30,023,1010,408.5
2023-06-03,023,1018,284.4
2023-06-19,023,1019,207.88
2023-06-28,023,1008,99.24
2023-06-14,023,1013,27.74
2023-06-13,023,1005,152.22
2023-06-13,023,1004,322.74
2023-06-30,023,1007,274.69
2023-06-19,023,1012,288.8
2023-06-24,023,1011,104.32
2023-06-04,023,1020,296.24
2023-06-23,023,1020,394.23
2023-06-03,023,1024,108.06
2023-06-08,023,1002,28.79
2023-06-05,023,1011,161.33
2023-06-08,023,1003,127.14
2023-06-08,023,1016,404.36
2023-06-11,023,1010,410.89
2023-06-04,023,1020,199.01
2023-06-23,023,1017,254.69
2023-06-27,023,1003,64.16
2023-06-11,023,1024,52.48
2023-06-03,023,1000,231.41
2023-06-09,023,1001,359.68
2023-06-06,023,1012,58.24
2023-06-20,023,1005,348.91
2023-06-07,023,1021,359.45
2023-06-06,023,1006,419.37
2023-06-20,023,1002,247.62
2023-06-11,023,1018,240.14
2023-06-18,023,1008,178.13
2023-06-06,023,1021,147.68
2023-06-08,023,1014,86.17
2023-06-01,023,1016,36.85
2023-06-21,023,1015,36.23
2023-06-04,023,1017,252.76
2023-06-02,023,1018,189.98
2023-06-11,023,1016,400.59
2023-06-29,023,1011,362.13
2023-06-24,023,1022,390.03
2023-06-06,023,1003,204.45
2023-06-02,023,1017,439.28
2023-06-08,023,1016,173.52
2023-06-10,023,1014,128.74
2023-06-09,023,1014,215.74
2023-06-14,023,1015,106.84
2023-06-26,023,1004,28.0
2023-06-24,023,1012,96.5
2023-06-06,023,1019,329.61
2023-06-09,023,1022,347.32
2023-06-22,023,1007,346.92
2023-06-18,023,1014,38.09
2023-07-13,023,1024,220.44
2023-07-09,023,1004,170.32
2023-07-20,023,1008,155.44
2023-07-15,023,1022,66.22
2023-07-12,023,1006,270.7
2023-07-04,023,1002,218.24
2023-07-18,023,1017,244.68
2023-07-10,023,1016,248.98
2023-07-29,023,1005,38.14
2023-07-12,023,1022,328.11
2023-07-17,023,1003,44.79
2023-07-24,023,1023,45.85
2023-07-20,023,1016,158.42
2023-07-08,023,1010,47.3
2023-07-01,023,1009,186.71
2023-07-10,023,1018,195.19
2023-07-16,023,1017,339.98
2023-07-19,023,1003,243.89
2023-07-16,023,1013,197.92
2023-07-13,023,1010,306.84
2023-07-26,023,1018,317.58
2023-07-01,023,1006,252.07
2023-07-10,023,1006,296.98
2023-07-23,023,1024,58.28
2023-07-03,023,1003,82.16
2023-07-13,023,1012,240.21
2023-07-07,023,1021,142.86
2023-07-06,023,1007,38.35
2023-07-28,023,1006,124.12
2023-07-19,023,1024,429.12
2023-07-20,023,1021,127.12
2023-07-07,023,1020,344.64
2023-07-19,023,1017,38.49
2023-07-27,023,1001,274.17
2023-07-08,023,1012,183.45
2023-07-05,023,1014,278.86
2023-07-24,023,1003,434.54
2023-07-08,023,1007,376.38
2023-07-08,023,1010,33.02
2023-07-29,023,1021,25.11
2023-07-19,023,1005,95.13
2023-07-17,023,1017,110.69
2023-08-20,023,1006,342.09
2023-08-21,023,1000,35.47
2023-08-23,023,1021,340.36
2023-08-02,023,1015,61.93
2023-08-01,023,1000,58.83
2023-08-08,023,1008,99.68
2023-08-24,023,1001,47.75
2023-08-28,023,1006,80.39
2023-08-13,023,1019,260.42
2023-08-03,023,1020,318.38
2023-08-04,023,1010,38.51
2023-08-18,023,1003,248.73
2023-08-13,023,1009,291.26
2023-08-08,023,1014,368.25
2023-08-11,023,1014,431.32
2023-08-24,023,1005,265.78
2023-08-21,023,1000,68.92
2023-08-28,023,1001,216.53
2023-08-26,023,1014,140.19
2023-08-26,023,1007,310.88
2023-08-20,023,1022,368.19
2023-08-13,023,1016,263.31
2023-08-14,023,1005,235.8
2023-08-03,023,1013,298.55
2023-08-20,023,1021,65.5
2023-08-21,023,1021,174.08
2023-08-10,023,1011,171.41
2023-08-31,023,1014,340.88
2023-08-15,023,1005,273.52
2023-08-26,023,1011,79.36
2023-08-30,023,1023,246.1
2023-08-05,023,1002,101.28
2023-08-03,023,1024,390.91
2023-08-11,023,1024,195.96
2023-08-25,023,1013,338.18
2023-08-08,023,1007,283.87
2023-08-03,023,1009,22.83
2023-08-29,023,1004,275.88
2023-08-06,023,1002,486.74
2023-08-20,023,1000,287.08
2023-08-13,023,1009,87.76
2023-08-18,023,1009,266.61
2023-08-03,023,1002,209.82
2023-08-10,023,1023,76.23
2023-08-12,023,1002,344.38
2023-08-04,023,1004,327.73
2023-08-02,023,1001,118.18
2023-09-20,023,1001,387.24
2023-09-19,023,1018,463.64
2023-09-21,023,1005,148.46
2023-09-23,023,1008,399.91
2023-09-08,023,1022,153.98
2023-09-09,023,1011,250.54
2023-09-17,023,1011,297.96
2023-09-18,023,1001,455.77
2023-09-13,023,1006,178.72
2023-09-26,023,1016,35.68
2023-09-02,023,1019,301.13
2023-09-19,023,1001,248.09
2023-09-06,023,1003,211.26
2023-09-22,023,1007,209.41
2023-09-17,023,1004,196.81
2023-09-18,023,1007,411.29
2023-09-02,023,1000,64.97
2023-09-21,023,1019,292.05
2023-09-25,023,1013,119.53
2023-09-10,023,1011,321.3
2023-09-05,023,1002,186.94
